VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,PRIOR_TOUCHPOINTS,PRIOR_TOUCHPOINT_COUNT,CUMULATIVE_PRIOR_PURCHASE_SESSION_COUNT
5952403374581782630,2017-05-13 02:37:33.000,"Referral, Referral",2,0
9335042568264282780,2017-06-13 15:17:57.000,"Organic Search, Organic Search",2,0
1411452354779781065,2017-06-16 15:26:26.000,Referral,1,0
7445235885559107095,2017-07-31 20:42:29.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",7,3
990017562279683512,2017-07-06 01:28:09.000,Paid Search,1,0
6968323948324124881,2017-07-25 17:28:36.000,Organic Search,1,0
0509637927726464785,2017-03-06 16:57:44.000,"PURCHASE, Referral, Referral",3,1
8728228319865882103,2017-03-20 07:29:55.000,Organic Search,1,0
441571162186980261,2017-05-18 05:21:23.000,"Direct, Direct, Referral",3,0
7567817112637547239,2017-07-13 07:00:35.000,"Referral, Paid Search",2,0
6443595642175123029,2017-07-06 00:27:16.000,"Referral, Referral, Referral, Referral",4,0
1722480716347032461,2017-07-12 01:50:55.000,"Referral, Referral",2,0
3296760629290615445,2017-07-31 14:51:40.000,Referral,1,0
7239459406664799488,2016-08-11 09:32:57.000,"Organic Search, Organic Search, Organic Search",3,0
4566348072922735662,2016-08-12 15:20:13.000,Referral,1,0
2505251876994724986,2016-08-10 21:16:26.000,Referral,1,0
8015709468280846772,2016-08-12 16:04:44.000,Social,1,0
4348410205666534917,2016-08-15 19:19:07.000,Referral,1,0
266182930830968097,2016-08-18 21:49:22.000,Direct,1,0
3568066398889653649,2017-05-16 23:39:44.000,"Referral, Referral",2,0
6328989540373870447,2016-08-23 17:21:55.000,"Referral, Referral, Referral",3,0
1116747719002148640,2016-08-25 00:06:13.000,"Referral, Referral",2,0
5805087483556745945,2016-08-30 07:00:10.000,Organic Search,1,0
8521734765148999907,2016-09-02 02:25:41.000,Organic Search,1,0
1178631092086054574,2016-09-06 15:54:47.000,Referral,1,0
8851822767477687842,2016-09-27 14:35:23.000,"PURCHASE, Referral, Referral, Referral, Referral, Referral, Referral, Referral",8,3
8243678505312262823,2016-10-10 12:44:33.000,Referral,1,0
4730946449578884508,2016-10-10 20:40:30.000,"Direct, Referral, Referral",3,0
6441139153486258905,2016-09-29 04:14:39.000,Referral,1,0
4656013451214852982,2016-12-09 18:33:32.000,"Referral, Referral, Referral",3,0
1195443770877125809,2016-11-09 22:48:28.000,"Referral, Referral",2,0
213465488216513322,2016-10-17 15:18:37.000,Direct,1,0
6147396474895233852,2016-11-11 01:48:54.000,"PURCHASE, Direct, Direct, Direct",4,1
5421072236704434146,2016-11-11 00:03:56.000,"Organic Search, Organic Search",2,0
5510313651975953337,2016-11-08 00:58:12.000,Organic Search,1,0
168621227564680642,2016-11-22 04:28:49.000,Organic Search,1,0
2446685875964479851,2016-11-30 17:11:04.000,PURCHASE,1,4
4586209916232697951,2016-12-03 20:17:48.000,"Referral, Referral, Referral, Referral",4,0
4593551567898241658,2016-12-08 23:22:49.000,"Referral, Referral, Referral",3,0
2523857652235025784,2017-03-16 23:14:50.000,"Referral, Paid Search",2,0
397897232696727433,2017-01-05 14:50:36.000,Referral,1,0
119870259714905967,2017-03-22 03:11:08.000,"PURCHASE, Direct, Direct",3,3
5787719394143012193,2017-02-16 00:02:53.000,"Referral, Referral, Referral",3,0
156905236318704928,2017-03-03 16:20:18.000,"Direct, Direct, Direct, Direct, Direct, Direct",6,0
3523546723004050529,2017-02-10 15:52:40.000,"Referral, Referral",2,0
0898161291686965750,2017-03-07 20:53:48.000,Referral,1,0
6421960756925082099,2017-03-12 20:23:46.000,Direct,1,0
7651073139895028250,2017-03-18 21:16:50.000,Referral,1,0
5062455429781775081,2017-03-23 01:00:36.000,Organic Search,1,0
2402527199731150932,2017-05-16 04:28:19.000,"PURCHASE, Direct, Direct",3,14
1939626548556560921,2017-05-04 15:58:03.000,"Referral, Referral, Referral",3,0
9541996968314639199,2017-07-13 07:55:16.000,"PURCHASE, Organic Search, Organic Search",3,1
6238089889459333091,2017-06-25 22:37:25.000,"Referral, Referral, Referral",3,0
465397546668226126,2017-06-14 17:29:54.000,Referral,1,0
2618807484848182971,2017-07-24 04:16:54.000,"Paid Search, Organic Search, Organic Search, Organic Search, Organic Search",5,0
8010758488625619131,2017-07-13 07:00:00.000,"Direct, Direct, Direct, Direct",4,0
3117505679893009709,2017-07-22 00:02:17.000,"Referral, Referral",2,0
2837725284997269762,2017-07-18 02:36:24.000,"Direct, Organic Search",2,0
2384690472453465720,2016-09-07 02:17:54.000,Organic Search,1,0
9337603034215016451,2016-09-19 21:59:10.000,Referral,1,0
8439747176401083617,2016-10-26 19:56:18.000,"Referral, Referral, Referral",3,0
5276450311991413532,2016-10-30 05:51:52.000,Direct,1,0
327132720272185354,2016-11-21 23:31:02.000,PURCHASE,1,2
8402574004959447870,2016-12-17 17:17:59.000,Direct,1,0
0911550486858499476,2017-01-25 00:32:17.000,Organic Search,1,0
4727798162657055121,2017-02-23 16:43:57.000,"Direct, Referral",2,0
2512335805046114445,2017-02-02 06:13:35.000,Organic Search,1,0
9321992357308939253,2017-03-17 08:13:39.000,"Organic Search, Organic Search",2,0
7040224635883969893,2017-03-24 20:43:10.000,"Referral, Referral, Referral",3,0
5844499585021930653,2017-04-06 16:31:27.000,"PURCHASE, Direct",2,1
5082563130101167793,2017-05-12 23:05:44.000,"Referral, Referral, Referral, Referral",4,0
8852490676110541015,2017-05-04 22:59:29.000,Direct,1,0
3704081881488905199,2017-05-06 00:45:24.000,Direct,1,0
8983751556062713329,2017-05-10 13:13:13.000,"Organic Search, Organic Search, Organic Search",3,0
5577094187209955353,2017-05-16 22:22:21.000,Referral,1,0
6487028704457611703,2017-06-09 16:28:27.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
7288819554682048730,2017-06-06 19:27:35.000,Organic Search,1,0
120951074287268149,2017-07-13 19:28:33.000,Direct,1,0
0006911334202687206,2017-07-19 05:26:51.000,Organic Search,1,0
5232863160454746212,2017-07-28 22:26:55.000,Referral,1,0
6797432899513428583,2016-10-27 21:09:45.000,Referral,1,0
7737545548847540539,2016-12-05 06:24:06.000,Paid Search,1,0
8373484914224526482,2017-03-05 23:09:17.000,Referral,1,0
6884119514914214806,2017-03-17 22:31:16.000,Referral,1,0
9696420302967750807,2017-04-24 17:17:29.000,"Direct, Referral",2,0
8520669029121182420,2017-04-07 21:04:08.000,Organic Search,1,0
0075449012662152580,2017-05-15 14:04:28.000,"Referral, Organic Search, Referral, Referral",4,0
4260129132154097031,2017-05-26 14:23:28.000,"Referral, Referral, Referral, Referral",4,0
7576219858086855027,2017-05-27 02:11:25.000,Organic Search,1,0
7354616878013161932,2017-05-30 23:06:14.000,Organic Search,1,0
9884876722285756468,2017-06-13 22:41:40.000,Referral,1,0
7935549301309973853,2017-06-22 20:06:32.000,Organic Search,1,0
8919239727747917945,2016-11-03 21:44:17.000,Referral,1,0
5438008470160894903,2017-03-31 20:56:31.000,Direct,1,0
2761824185690808203,2017-04-06 21:24:00.000,"Organic Search, Organic Search",2,0
4064008221273566105,2017-06-23 19:23:44.000,Referral,1,0
0376394056092189113,2017-07-12 19:12:43.000,"PURCHASE, Referral",2,1
0010295111715775250,2017-08-01 01:13:17.000,Referral,1,0
5793599862151444630,2017-05-01 17:27:53.000,Referral,1,0
0437273981466271229,2016-08-23 18:29:20.000,Referral,1,0
766779490317492129,2016-09-06 20:35:17.000,"Referral, Referral",2,0
1494014144412248651,2016-08-15 18:08:35.000,"Referral, Referral, Referral, Referral, Referral",5,0
7861360542752225034,2016-09-28 20:55:39.000,"Display, Organic Search, Organic Search, Organic Search",4,0
3487053922511237877,2016-08-16 16:44:23.000,Referral,1,0
7194312596693049929,2016-08-23 07:02:31.000,"Organic Search, Organic Search",2,0
8197492801805308758,2016-08-19 21:20:36.000,Referral,1,0
5423659711610895780,2016-08-30 17:19:46.000,Direct,1,0
6207999688575993846,2016-09-03 20:55:30.000,"Organic Search, Referral, Referral",3,0
4186434179887307955,2016-09-18 14:56:00.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
4269941844937478608,2016-09-13 05:50:46.000,Direct,1,0
3763611934787349856,2016-09-22 02:44:43.000,"Organic Search, Paid Search, Organic Search",3,0
3739478431097008625,2016-10-11 16:41:10.000,"Direct, Direct, Direct, Direct, Direct",5,0
666582393118140484,2016-09-28 19:25:38.000,"PURCHASE, Referral",2,1
2526542957776125951,2016-09-22 19:18:06.000,PURCHASE,1,1
9272602657052463173,2016-09-22 15:14:44.000,Organic Search,1,0
3039060719981952485,2016-10-03 20:56:48.000,"Direct, Direct",2,0
1930841378800737827,2016-10-01 03:29:32.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
5189398404527635970,2016-12-07 00:37:42.000,Referral,1,0
6616312769485144560,2016-10-14 17:02:17.000,"Organic Search, Organic Search",2,0
4605732283887224691,2017-01-10 18:35:26.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",11,0
0190642816438085656,2016-11-03 20:27:51.000,"Referral, Referral, Referral, Referral",4,0
5410884318948869106,2016-11-11 19:54:00.000,Organic Search,1,0
8130587090166604598,2016-11-22 03:44:57.000,"Referral, Referral, Referral, Referral, Referral",5,0
072595322994470645,2016-11-29 16:49:08.000,"Referral, Referral",2,0
3080226370978858590,2016-11-28 01:51:13.000,Organic Search,1,0
4519532330271293397,2016-11-29 01:02:15.000,"Direct, Direct, Direct",3,0
4734664452187566278,2017-01-24 01:48:10.000,"Direct, Direct, Direct, Direct, Direct, Direct",6,0
0060873674881142784,2017-01-12 22:05:36.000,"Referral, Referral, Referral, Referral, Referral",5,0
5473881678861602565,2017-03-03 21:58:33.000,Referral,1,0
7796255033922388892,2016-12-13 18:46:42.000,Referral,1,0
9164894477297734993,2016-12-29 05:27:44.000,Paid Search,1,0
7311242886083854158,2017-01-16 22:29:05.000,PURCHASE,1,4
5264845021855252769,2017-02-14 21:41:05.000,"Referral, Referral, Referral, Referral",4,0
8539433516671325668,2017-02-09 14:41:32.000,"Direct, Direct, Direct, Direct",4,0
5687667730920600613,2017-02-10 01:42:22.000,Organic Search,1,0
4835082938415020542,2017-03-06 02:11:48.000,"PURCHASE, Direct, Direct, Organic Search, Organic Search",5,5
6697182263056162374,2017-03-22 19:21:08.000,"Direct, Referral",2,0
6331954478763048800,2017-05-09 20:30:39.000,Direct,1,0
0211475535612871703,2017-02-23 14:21:42.000,PURCHASE,1,1
061548717459564263,2017-05-20 20:49:26.000,"Referral, Referral",2,0
9672097680372886188,2017-03-23 20:32:50.000,"PURCHASE, Referral, Referral, Referral",4,1
6551633812942032898,2017-03-29 23:31:32.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
3829457209830058915,2017-05-08 22:19:01.000,"Referral, Referral, Referral",3,0
8160051185492681700,2017-05-04 17:09:00.000,"PURCHASE, Referral, Referral, Referral, Referral",5,1
0045204488424585972,2017-04-07 18:51:23.000,Direct,1,0
5289228483445260579,2017-05-17 17:26:43.000,"Referral, Referral, Referral, Referral, Referral",5,0
8147175075790536758,2017-05-17 03:30:21.000,"Organic Search, Organic Search",2,0
8910230714986920649,2017-06-05 12:53:02.000,Organic Search,1,0
0304674693006681857,2017-06-28 17:15:49.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
0012561433643490595,2017-06-03 03:31:16.000,"Paid Search, Paid Search",2,0
5954999562906219668,2016-09-13 18:52:59.000,"PURCHASE, Direct, Direct, Direct, Direct",5,1
3660706083878335924,2016-12-06 14:38:42.000,"Referral, Referral",2,0
3325370036069152242,2016-09-18 14:26:22.000,"Referral, Referral, Referral",3,0
3343911594542334618,2016-09-26 04:48:59.000,Referral,1,0
8441639142548296911,2016-10-04 19:04:10.000,Direct,1,0
7707232974827201453,2016-10-12 01:20:30.000,Referral,1,0
871496658333014729,2016-10-20 20:42:07.000,"Organic Search, Organic Search",2,0
650592587910089346,2016-11-15 17:15:03.000,Organic Search,1,0
5715888696810396175,2016-12-01 02:05:34.000,Referral,1,0
5130291544315310058,2016-12-06 03:04:04.000,Direct,1,0
8726813153683135107,2017-05-02 16:22:24.000,"Referral, Referral",2,0
1618402686799055031,2016-12-10 07:41:03.000,"Referral, Referral, Referral, Referral",4,0
7886613135451853273,2016-12-09 03:54:38.000,Organic Search,1,0
9850558045899887104,2016-12-12 01:17:02.000,Referral,1,0
1081131800379517088,2016-12-23 18:58:14.000,"PURCHASE, Organic Search",2,1
1759779356678951325,2017-01-26 21:51:54.000,"PURCHASE, Direct, Direct",3,3
7199611745811583535,2017-01-04 18:25:05.000,Referral,1,0
4655118610930382512,2017-02-22 23:22:08.000,"Direct, Direct, Direct",3,0
5179586107192059934,2017-01-13 21:23:32.000,Direct,1,0
1021564728056895088,2017-01-14 03:03:39.000,Paid Search,1,0
9519453598438934808,2017-01-31 21:11:06.000,PURCHASE,1,1
2020115174591875878,2017-02-28 19:33:59.000,PURCHASE,1,2
6954387213546558639,2017-02-03 20:19:01.000,Direct,1,0
1930306935121258634,2017-03-21 19:00:54.000,"Referral, Referral, Referral",3,0
9813095973388605327,2017-03-15 22:23:44.000,"Paid Search, Paid Search",2,0
8482358096465271237,2017-04-27 15:40:03.000,"Referral, Referral, Organic Search, Organic Search",4,0
7316352846759466679,2017-03-28 00:16:14.000,"Organic Search, Paid Search",2,0
5727689295522031666,2017-03-27 22:14:55.000,Referral,1,0
9067286853388783670,2017-05-04 14:22:46.000,"PURCHASE, Organic Search",2,1
0382608034711593401,2017-06-06 20:43:08.000,Referral,1,0
833073323421806487,2017-05-15 15:08:13.000,Referral,1,0
2118556556010692812,2017-07-20 21:00:30.000,Direct,1,0
4462569127423521108,2017-07-12 04:38:03.000,Referral,1,0
1707391697504379709,2017-06-03 19:23:20.000,Referral,1,0
850560433361022079,2017-06-13 19:39:39.000,"Referral, Display",2,0
8151988731272450660,2017-07-07 13:15:03.000,"Referral, Referral, Referral, Referral",4,0
9383567792856137029,2017-06-17 02:03:31.000,Direct,1,0
0370316422769734568,2017-06-19 13:45:38.000,Organic Search,1,0
682549734570999775,2017-07-16 22:28:25.000,Referral,1,0
5960127137243713650,2017-07-27 07:01:54.000,"PURCHASE, Referral, Referral, Referral",4,1
1090774782213816251,2017-07-16 20:33:43.000,"Referral, Referral, Referral",3,0
3053164528707250163,2017-07-11 14:35:40.000,Direct,1,0
2872390777688988558,2017-07-25 00:39:25.000,"Referral, Referral",2,0
1029342389721979537,2016-12-13 07:24:16.000,"Organic Search, Referral",2,0
7148144150778064807,2016-12-12 20:30:22.000,"Direct, Direct, Direct",3,0
8733651591299904619,2016-11-29 14:33:20.000,Organic Search,1,0
8280304533450595822,2017-01-16 12:26:03.000,Direct,1,0
4262513756531099314,2017-02-03 21:09:43.000,Referral,1,0
3108986775464139138,2017-03-17 14:23:44.000,PURCHASE,1,1
0667721082352794491,2017-04-18 20:19:34.000,Organic Search,1,0
2981548266609585981,2017-05-05 15:03:53.000,Organic Search,1,0
1038049739561083712,2017-05-17 22:34:51.000,"Paid Search, Paid Search, Paid Search",3,0
7256651340144904184,2017-06-02 17:56:10.000,Organic Search,1,0
1028027052924107685,2017-06-27 15:16:24.000,Direct,1,0
6246146960091353412,2017-07-10 18:12:28.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",9,0
4495063769575332986,2017-02-02 16:29:21.000,"Organic Search, Organic Search",2,0
4037519945413635287,2017-05-05 20:42:44.000,Direct,1,0
7873937527041182412,2017-05-10 17:17:02.000,Referral,1,0
9341891163458549514,2017-05-29 18:34:22.000,"Referral, Referral",2,0
3179753420864580633,2017-06-05 23:37:15.000,Organic Search,1,0
372494637846892090,2016-08-15 15:37:26.000,"Referral, Referral, Referral",3,0
6860857645256589576,2016-08-15 22:16:30.000,"Referral, Referral, Referral, Referral, Referral",5,0
3568593840277988902,2016-08-12 22:04:25.000,"Direct, Direct, Direct",3,0
0060402135554655326,2016-08-10 17:04:05.000,Direct,1,0
3137253471555883779,2016-08-12 20:03:24.000,Referral,1,0
8643842096517952124,2016-08-26 16:08:41.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
271500268252738088,2016-09-12 23:35:05.000,"Referral, Referral, Referral, Referral, Referral",5,0
2105686286348643381,2016-08-19 22:54:05.000,"Organic Search, Referral",2,0
8096379746481186433,2016-08-18 22:43:32.000,Referral,1,0
1124880760670566396,2016-09-22 00:52:56.000,PURCHASE,1,1
7138878677525256548,2016-08-30 20:37:42.000,"Referral, Referral",2,0
1710046532262949205,2016-09-16 20:37:19.000,PURCHASE,1,1
4969287766057721513,2016-09-16 22:03:54.000,"Organic Search, Organic Search, Organic Search",3,0
7341792877185657270,2016-09-11 05:22:10.000,Direct,1,0
1997243885876089475,2017-03-29 11:29:59.000,"Paid Search, Organic Search, Organic Search, Display, Paid Search, Paid Search, Organic Search, Organic Search, Organic Search, Social",10,0
2575256090311301096,2016-10-09 22:37:07.000,PURCHASE,1,1
2705981917839130365,2016-10-17 16:52:50.000,Referral,1,0
4818479610455261172,2016-10-12 18:34:07.000,Organic Search,1,0
198403235748042235,2016-12-01 19:33:56.000,Referral,1,0
2074164338647079047,2016-10-27 21:27:43.000,PURCHASE,1,2
6567450857887663751,2016-10-30 15:16:22.000,Referral,1,0
3928984782689072204,2016-10-26 21:23:23.000,"Direct, Direct",2,0
1276106485558955732,2016-11-23 20:22:42.000,"Referral, Referral",2,0
9372618001980854712,2016-11-16 02:54:30.000,"Direct, Direct, Direct, Referral",4,0
3849055062112562467,2016-12-05 17:58:39.000,Organic Search,1,0
6331108098497207662,2017-01-29 17:39:08.000,"PURCHASE, Referral",2,1
7247995041552365194,2016-12-01 01:54:17.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
4977770037657405515,2016-11-07 15:55:42.000,Organic Search,1,0
1537806691973735253,2016-11-10 14:53:33.000,"Direct, Direct, Direct",3,0
3557316886784013473,2016-11-29 04:00:04.000,Direct,1,0
4456079065742860006,2016-12-06 13:31:30.000,"Organic Search, Organic Search, Organic Search",3,0
5958728222060412682,2016-12-18 15:01:54.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
4085534559120905575,2016-12-14 17:25:22.000,"PURCHASE, Referral",2,1
867222691898422653,2017-01-23 23:14:35.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
1482296984579878669,2017-05-08 23:15:16.000,"Referral, Referral",2,0
2804925631896756050,2016-12-18 18:52:32.000,Referral,1,0
9638518335828715596,2017-01-08 01:03:37.000,"Referral, Referral",2,0
3706266616666362685,2017-02-10 08:00:07.000,"Direct, Direct, Direct",3,0
3197533100947860058,2017-02-28 16:57:47.000,"Direct, Direct, Direct, Direct, Direct, Organic Search, Organic Search",7,0
