PURCHASE_SESSION_ID,TOUCHPOINT_SESSION_ID,VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,CLOSING_CHANNEL_GROUPING,ANCHOR_TRANSACTION_COUNT,ANCHOR_TRANSACTION_REVENUE,PURCHASE_SEQUENCE,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_CHANNEL_GROUPING
2694014479461830065-1496786271-1496786271,2694014479461830065-1494879255-1494879255,2694014479461830065,2017-06-06 21:57:51.000,Organic Search,1,102.99,1,2017-05-15 20:14:15.000,Organic Search
8141749716169872712-1470661265-1470661265,8141749716169872712-1470622266-1470622266,8141749716169872712,2016-08-08 13:01:05.000,Organic Search,1,38.31,1,2016-08-08 02:11:06.000,Organic Search
3694234028523165868-1499026072-1499026072,3694234028523165868-1494869275-1494869275,3694234028523165868,2017-07-02 20:07:52.000,Display,1,21.19,1,2017-05-15 17:27:55.000,Organic Search
1250309821000380040-1476201122-1476201122,1250309821000380040-1472225183-1472225183,1250309821000380040,2016-10-11 15:52:02.000,Organic Search,1,21.99,1,2016-08-26 15:26:23.000,Organic Search
6766597568771975772-1496280058-1496280058,6766597568771975772-1495508707-1495508707,6766597568771975772,2017-06-01 01:20:58.000,Organic Search,1,53.57,2,2017-05-23 03:05:07.000,Organic Search
7464225335009781401-1473208016-1473208016,7464225335009781401-1473048160-1473048160,7464225335009781401,2016-09-07 00:26:56.000,Organic Search,1,31.01,1,2016-09-05 04:02:40.000,Organic Search
840090579696794382-1489965201-1489965201,840090579696794382-1487213640-1487213640,840090579696794382,2017-03-19 23:13:21.000,Organic Search,1,58.99,1,2017-02-16 02:54:00.000,Organic Search
9535165767399175841-1483923585-1483923585,9535165767399175841-1483309486-1483309486,9535165767399175841,2017-01-09 00:59:45.000,Organic Search,1,38.38,1,2017-01-01 22:24:46.000,Organic Search
3608475193341679870-1471942886-1471942886,3608475193341679870-1471762537-1471762537,3608475193341679870,2016-08-23 09:01:26.000,Paid Search,1,27.48,1,2016-08-21 06:55:37.000,Paid Search
654122007935553683-1473785105-1473785105,654122007935553683-1473561148-1473561148,654122007935553683,2016-09-13 16:45:05.000,Organic Search,1,8.23,1,2016-09-11 02:32:28.000,Organic Search
8518736572243003083-1470952051-1470952051,8518736572243003083-1470667860-1470667860,8518736572243003083,2016-08-11 21:47:31.000,Referral,1,159.04,1,2016-08-08 14:51:00.000,Organic Search
82234340449923799-1492061741-1492061741,82234340449923799-1491980834-1491980834,82234340449923799,2017-04-13 05:35:41.000,Organic Search,1,117.32,1,2017-04-12 07:07:14.000,Paid Search
6925331235673331081-1495340124-1495340124,6925331235673331081-1495326965-1495326965,6925331235673331081,2017-05-21 04:15:24.000,Paid Search,1,58.96,1,2017-05-21 00:36:05.000,Paid Search
4921988083628435819-1497385704-1497385704,4921988083628435819-1495046878-1495046878,4921988083628435819,2017-06-13 20:28:24.000,Referral,1,63.59,1,2017-05-17 18:47:58.000,Organic Search
929896049024044781-1471390298-1471390298,929896049024044781-1470861701-1470861701,929896049024044781,2016-08-16 23:31:38.000,Organic Search,1,36.47,1,2016-08-10 20:41:41.000,Organic Search
6849883907378511530-1496344985-1496344985,6849883907378511530-1495041229-1495041229,6849883907378511530,2017-06-01 19:23:05.000,Organic Search,1,410.15,1,2017-05-17 17:13:49.000,Organic Search
2518379317255532090-1494345188-1494345188,2518379317255532090-1493911029-1493911029,2518379317255532090,2017-05-09 15:53:08.000,Referral,1,30.78,2,2017-05-04 15:17:09.000,Organic Search
2694014479461830065-1496786271-1496786271,2694014479461830065-1494871941-1494871941,2694014479461830065,2017-06-06 21:57:51.000,Organic Search,1,102.99,1,2017-05-15 18:12:21.000,Organic Search
3092487309701391768-1501118513-1501118513,3092487309701391768-1500354251-1500354251,3092487309701391768,2017-07-27 01:21:53.000,Display,1,24.19,1,2017-07-18 05:04:11.000,Display
7483600664917507409-1501537217-1501537217,7483600664917507409-1476978419-1476978419,7483600664917507409,2017-07-31 21:40:17.000,Referral,1,260.46,1,2016-10-20 15:46:59.000,Organic Search
3608475193341679870-1471942886-1471942886,3608475193341679870-1471664745-1471664745,3608475193341679870,2016-08-23 09:01:26.000,Paid Search,1,27.48,1,2016-08-20 03:45:45.000,Paid Search
6823900200556222450-1495067819-1495067819,6823900200556222450-1494889338-1494889338,6823900200556222450,2017-05-18 00:36:59.000,Organic Search,1,70.77,1,2017-05-15 23:02:18.000,Organic Search
1691262461712944619-1473697400-1473697400,1691262461712944619-1471972969-1471972969,1691262461712944619,2016-09-12 16:23:20.000,Referral,1,74.77,2,2016-08-23 17:22:49.000,Organic Search
3197533100947860058-1490964302-1490964302,3197533100947860058-1488306935-1488306935,3197533100947860058,2017-03-31 12:45:02.000,Organic Search,1,686.49,2,2017-02-28 18:35:35.000,Organic Search
2627365926426456189-1487267852-1487267852,2627365926426456189-1487267802-1487267802,2627365926426456189,2017-02-16 17:57:32.000,Referral,1,92.98,1,2017-02-16 17:56:42.000,Organic Search
1646747992905805330-1491343717-1491343717,1646747992905805330-1489445915-1489445915,1646747992905805330,2017-04-04 22:08:37.000,Organic Search,1,365.25,3,2017-03-13 22:58:35.000,Organic Search
5591828817981508202-1492104925-1492104925,5591828817981508202-1490308709-1490308709,5591828817981508202,2017-04-13 17:35:25.000,Referral,1,87.7,1,2017-03-23 22:38:29.000,Organic Search
6873140036612855431-1498877574-1498877574,6873140036612855431-1489009200-1489009200,6873140036612855431,2017-07-01 02:52:54.000,Organic Search,1,600.88,1,2017-03-08 21:40:00.000,Organic Search
478403815632492375-1499461462-1499461462,478403815632492375-1499461457-1499461457,478403815632492375,2017-07-07 21:04:22.000,Paid Search,1,38.98,1,2017-07-07 21:04:17.000,Paid Search
4297151124311422842-1476275940-1476275940,4297151124311422842-1476199213-1476199213,4297151124311422842,2016-10-12 12:39:00.000,Organic Search,1,82.99,4,2016-10-11 15:20:13.000,Organic Search
2255733734516957926-1473468703-1473468703,2255733734516957926-1473261223-1473261223,2255733734516957926,2016-09-10 00:51:43.000,Referral,1,322.49,1,2016-09-07 15:13:43.000,Paid Search
8166898430517779079-1475459139-1475459139,8166898430517779079-1475455045-1475455045,8166898430517779079,2016-10-03 01:45:39.000,Organic Search,1,62.89,1,2016-10-03 00:37:25.000,Organic Search
6873140036612855431-1500557933-1500557933,6873140036612855431-1499450915-1499450915,6873140036612855431,2017-07-20 13:38:53.000,Organic Search,1,598.18,2,2017-07-07 18:08:35.000,Organic Search
7877039778064211316-1492744232-1492744232,7877039778064211316-1492606714-1492606714,7877039778064211316,2017-04-21 03:10:32.000,Organic Search,1,2.99,1,2017-04-19 12:58:34.000,Organic Search
0075449012662152580-1494857068-1494857068,0075449012662152580-1494618936-1494618936,0075449012662152580,2017-05-15 14:04:28.000,Referral,1,42.62,1,2017-05-12 19:55:36.000,Organic Search
7634897085866546110-1483641292-1483641292,7634897085866546110-1475848274-1475848274,7634897085866546110,2017-01-05 18:34:52.000,Organic Search,1,32,1,2016-10-07 13:51:14.000,Organic Search
8239546374178075911-1501475086-1501475086,8239546374178075911-1501459761-1501459761,8239546374178075911,2017-07-31 04:24:46.000,Organic Search,1,31.82,1,2017-07-31 00:09:21.000,Organic Search
2925179999316963442-1494595966-1494595966,2925179999316963442-1493674286-1493674286,2925179999316963442,2017-05-12 13:32:46.000,Social,1,35.59,1,2017-05-01 21:31:26.000,Social
2384781485752007681-1493841632-1493841632,2384781485752007681-1493837152-1493837152,2384781485752007681,2017-05-03 20:00:32.000,Social,1,46.99,1,2017-05-03 18:45:52.000,Social
026286046518884836-1491971141-1491971141,026286046518884836-1491949778-1491949778,026286046518884836,2017-04-12 04:25:41.000,Social,1,17.68,1,2017-04-11 22:29:38.000,Social
2208179340101029302-1484774664-1484774664,2208179340101029302-1484699432-1484699432,2208179340101029302,2017-01-18 21:24:24.000,Referral,1,1359.7,1,2017-01-18 00:30:32.000,Referral
3158455409969332495-1481681694-1481681694,3158455409969332495-1481254293-1481254293,3158455409969332495,2016-12-14 02:14:54.000,Referral,1,1510.39,1,2016-12-09 03:31:33.000,Referral
4017026585162229127-1480292691-1480292691,4017026585162229127-1479438484-1479438484,4017026585162229127,2016-11-28 00:24:51.000,Referral,1,172.3,1,2016-11-18 03:08:04.000,Referral
2249724102559347990-1501090325-1501090325,2249724102559347990-1500487544-1500487544,2249724102559347990,2017-07-26 17:32:05.000,Referral,1,15.2,1,2017-07-19 18:05:44.000,Referral
6207999688575993846-1472936130-1472936130,6207999688575993846-1472660648-1472660648,6207999688575993846,2016-09-03 20:55:30.000,Referral,1,26.37,1,2016-08-31 16:24:08.000,Referral
1476938238176225678-1499784716-1499784716,1476938238176225678-1496268629-1496268629,1476938238176225678,2017-07-11 14:51:56.000,Referral,2,47.57,3,2017-05-31 22:10:29.000,Referral
831129647030620567-1476225342-1476225342,831129647030620567-1471105186-1471105186,831129647030620567,2016-10-11 22:35:42.000,Referral,1,27.19,1,2016-08-13 16:19:46.000,Referral
5687667730920600613-1501524044-1501524044,5687667730920600613-1491265977-1491265977,5687667730920600613,2017-07-31 18:00:44.000,Organic Search,1,27.99,2,2017-04-04 00:32:57.000,Social
3308039382193082920-1479265415-1479265415,3308039382193082920-1476984305-1476984305,3308039382193082920,2016-11-16 03:03:35.000,Referral,1,23.99,1,2016-10-20 17:25:05.000,Social
1465921528988606892-1500239213-1500239213,1465921528988606892-1499740094-1499740094,1465921528988606892,2017-07-16 21:06:53.000,Organic Search,1,44.49,1,2017-07-11 02:28:14.000,Social
1480311877127336013-1478007873-1478007873,1480311877127336013-1476619788-1476619788,1480311877127336013,2016-11-01 13:44:33.000,Organic Search,1,1015.48,1,2016-10-16 12:09:48.000,Direct
3970595310898448417-1492104331-1492104331,3970595310898448417-1487369136-1487369136,3970595310898448417,2017-04-13 17:25:31.000,Direct,1,65.59,1,2017-02-17 22:05:36.000,Direct
5960127137243713650-1499311378-1499311378,5960127137243713650-1499306081-1499306081,5960127137243713650,2017-07-06 03:22:58.000,Referral,1,152.74,1,2017-07-06 01:54:41.000,Referral
1091802616723319272-1489175939-1489175939,1091802616723319272-1485290127-1485290127,1091802616723319272,2017-03-10 19:58:59.000,Referral,1,530.55,1,2017-01-24 20:35:27.000,Referral
0463325773564352787-1485471506-1485471506,0463325773564352787-1485070746-1485070746,0463325773564352787,2017-01-26 22:58:26.000,Referral,1,52.79,1,2017-01-22 07:39:06.000,Paid Search
4329830409734500602-1478027667-1478027675,4329830409734500602-1476199875-1476199879,4329830409734500602,2016-11-01 19:14:35.000,Direct,1,36.98,1,2016-10-11 15:31:19.000,Direct
3061338030780455732-1481004102-1481004102,3061338030780455732-1479942156-1479942156,3061338030780455732,2016-12-06 06:01:42.000,Referral,1,104.91,1,2016-11-23 23:02:36.000,Referral
7035655888631728269-1483918447-1483918447,7035655888631728269-1479422731-1479422731,7035655888631728269,2017-01-08 23:34:07.000,Referral,1,66.56,1,2016-11-17 22:45:31.000,Direct
1956307607572137989-1478630878-1478630878,1956307607572137989-1477074064-1477074064,1956307607572137989,2016-11-08 18:47:58.000,Organic Search,3,1480.95,1,2016-10-21 18:21:04.000,Organic Search
0488236137527169951-1471383743-1471383743,0488236137527169951-1471329548-1471329548,0488236137527169951,2016-08-16 21:42:23.000,Referral,1,105.54,2,2016-08-16 06:39:08.000,Referral
3026368959159738546-1487098320-1487098320,3026368959159738546-1483988338-1483988338,3026368959159738546,2017-02-14 18:52:00.000,Referral,1,68.97,1,2017-01-09 18:58:58.000,Referral
4471415710206918415-1493299916-1493299916,4471415710206918415-1490290365-1490290365,4471415710206918415,2017-04-27 13:31:56.000,Referral,1,8257.8,3,2017-03-23 17:32:45.000,Referral
7552495546342257467-1475776296-1475776296,7552495546342257467-1475773417-1475773417,7552495546342257467,2016-10-06 17:51:36.000,Organic Search,1,124.6,1,2016-10-06 17:03:37.000,Organic Search
1939626548556560921-1493913483-1493913483,1939626548556560921-1493817228-1493817228,1939626548556560921,2017-05-04 15:58:03.000,Referral,1,50.28,1,2017-05-03 13:13:48.000,Referral
0686766074904091675-1490049761-1490049761,0686766074904091675-1487963039-1487963039,0686766074904091675,2017-03-20 22:42:41.000,Referral,1,147.9,1,2017-02-24 19:03:59.000,Referral
7785229083090323902-1476847072-1476847072,7785229083090323902-1474584788-1474584788,7785229083090323902,2016-10-19 03:17:52.000,Referral,1,25.19,1,2016-09-22 22:53:08.000,Referral
2969418676126258798-1501257322-1501257322,2969418676126258798-1499478773-1499478773,2969418676126258798,2017-07-28 15:55:22.000,Referral,1,552.05,1,2017-07-08 01:52:53.000,Referral
3835134197841326255-1487265868-1487265868,3835134197841326255-1485447889-1485447889,3835134197841326255,2017-02-16 17:24:28.000,Referral,1,1221.75,3,2017-01-26 16:24:49.000,Referral
4578640586284138624-1473892208-1473892208,4578640586284138624-1470176464-1470176464,4578640586284138624,2016-09-14 22:30:08.000,Direct,1,5.26,1,2016-08-02 22:21:04.000,Direct
3287424336851494398-1487780557-1487780557,3287424336851494398-1486480454-1486480454,3287424336851494398,2017-02-22 16:22:37.000,Organic Search,2,64.97,2,2017-02-07 15:14:14.000,Organic Search
8437936763415718280-1481936362-1481936362,8437936763415718280-1481837486-1481837486,8437936763415718280,2016-12-17 00:59:22.000,Referral,1,52.99,1,2016-12-15 21:31:26.000,Referral
1551685942677239452-1481588301-1481588301,1551685942677239452-1481588237-1481588237,1551685942677239452,2016-12-13 00:18:21.000,Organic Search,1,61.99,1,2016-12-13 00:17:17.000,Direct
5656797100186681238-1499106853-1499106853,5656797100186681238-1498790697-1498790697,5656797100186681238,2017-07-03 18:34:13.000,Referral,1,133.52,1,2017-06-30 02:44:57.000,Referral
157019484210987302-1500734220-1500734228,157019484210987302-1498443841-1498443885,157019484210987302,2017-07-22 14:37:08.000,Display,1,307.41,2,2017-06-26 02:24:45.000,Direct
4068416534578096540-1499449007-1499449007,4068416534578096540-1499365365-1499365365,4068416534578096540,2017-07-07 17:36:47.000,Referral,1,392.54,1,2017-07-06 18:22:45.000,Direct
1310018827141694305-1488917154-1488917154,1310018827141694305-1488832513-1488832513,1310018827141694305,2017-03-07 20:05:54.000,Referral,1,373.7,1,2017-03-06 20:35:13.000,Referral
6035720315860401957-1489867561-1489867561,6035720315860401957-1477939264-1477939264,6035720315860401957,2017-03-18 20:06:01.000,Referral,1,33.56,1,2016-10-31 18:41:04.000,Referral
299679623448520578-1495027160-1495027160,299679623448520578-1494985282-1494985282,299679623448520578,2017-05-17 13:19:20.000,Direct,1,61.97,1,2017-05-17 01:41:22.000,Direct
7054908618767753222-1495245934-1495245934,7054908618767753222-1494892139-1494892139,7054908618767753222,2017-05-20 02:05:34.000,Referral,1,214.94,1,2017-05-15 23:48:59.000,Referral
5041110715755196949-1488829973-1488829973,5041110715755196949-1479659167-1479659167,5041110715755196949,2017-03-06 19:52:53.000,Display,1,219.55,1,2016-11-20 16:26:07.000,Direct
6482578323423752011-1479237701-1479237701,6482578323423752011-1478704473-1478704473,6482578323423752011,2016-11-15 19:21:41.000,Organic Search,1,729.2,1,2016-11-09 15:14:33.000,Organic Search
3859415812077160469-1480781221-1480781221,3859415812077160469-1473790295-1473790295,3859415812077160469,2016-12-03 16:07:01.000,Referral,1,33.18,1,2016-09-13 18:11:35.000,Referral
6392933882994138879-1481252185-1481252185,6392933882994138879-1481250280-1481250280,6392933882994138879,2016-12-09 02:56:25.000,Organic Search,1,61.99,1,2016-12-09 02:24:40.000,Organic Search
1978868515963084363-1486952942-1486952942,1978868515963084363-1482257490-1482257490,1978868515963084363,2017-02-13 02:29:02.000,Referral,1,212.92,2,2016-12-20 18:11:30.000,Referral
9033474883204542086-1481735042-1481735042,9033474883204542086-1481568196-1481568196,9033474883204542086,2016-12-14 17:04:02.000,Referral,1,23.98,1,2016-12-12 18:43:16.000,Referral
2287637838474850444-1473815616-1473815616,2287637838474850444-1473796454-1473796454,2287637838474850444,2016-09-14 01:13:36.000,Direct,1,328.2,1,2016-09-13 19:54:14.000,Direct
2357073894289283929-1476463580-1476463580,2357073894289283929-1474914440-1474914440,2357073894289283929,2016-10-14 16:46:20.000,Referral,1,607,1,2016-09-26 18:27:20.000,Referral
856463513443144738-1494465439-1494465439,856463513443144738-1493318438-1493318438,856463513443144738,2017-05-11 01:17:19.000,Referral,1,53.79,1,2017-04-27 18:40:38.000,Referral
652992594863430909-1495551766-1495551766,652992594863430909-1494918791-1494918791,652992594863430909,2017-05-23 15:02:46.000,Referral,1,78.13,1,2017-05-16 07:13:11.000,Referral
4260968995177655855-1500482145-1500482145,4260968995177655855-1499798220-1499798220,4260968995177655855,2017-07-19 16:35:45.000,Referral,1,549.4,1,2017-07-11 18:37:00.000,Referral
9674294764861018259-1494551182-1494551182,9674294764861018259-1494452773-1494452773,9674294764861018259,2017-05-12 01:06:22.000,Referral,1,21.37,1,2017-05-10 21:46:13.000,Referral
9913613662127530897-1486003425-1486003425,9913613662127530897-1485902373-1485902373,9913613662127530897,2017-02-02 02:43:45.000,Referral,1,304.25,1,2017-01-31 22:39:33.000,Direct
3438386296748685726-1477329243-1477329243,3438386296748685726-1471988141-1471988141,3438386296748685726,2016-10-24 17:14:03.000,Referral,1,204.5,1,2016-08-23 21:35:41.000,Referral
4394657957253741368-1498353077-1498353077,4394657957253741368-1498352657-1498352657,4394657957253741368,2017-06-25 01:11:17.000,Organic Search,1,50.95,1,2017-06-25 01:04:17.000,Paid Search
4471415710206918415-1488955282-1488955282,4471415710206918415-1479941178-1479941178,4471415710206918415,2017-03-08 06:41:22.000,Referral,1,1149.5,2,2016-11-23 22:46:18.000,Referral
0084741906853491251-1481847636-1481847636,0084741906853491251-1481742000-1481742000,0084741906853491251,2016-12-16 00:20:36.000,Referral,1,93.99,1,2016-12-14 19:00:00.000,Referral
