VISITOR_ID,PURCHASE_SESSION_ID,TOUCHPOINT_SESSION_ID,TOUCHPOINT_CHANNEL_GROUPING,LINEAR_CREDIT_TRANSACTIONS,LINEAR_CREDIT_REVENUE,LAST_TOUCH_CREDIT_TRANSACTIONS,LAST_TOUCH_CREDIT_REVENUE
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1479320396-1479320396,Direct,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1480460453-1480460453,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489185030-1489185030,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1479320573-1479320573,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1486054345-1486054345,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487872857-1487872857,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1483462888-1483462888,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489525963-1489525963,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1483122957-1483122957,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1488215908-1488215908,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489675288-1489675288,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487278202-1487278202,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1490034267-1490034267,Organic Search,0.020833,0.72875,1,34.98
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1488994840-1488994840,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1484064225-1484064225,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487094859-1487094859,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1484259217-1484259217,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1488490912-1488490912,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1490016267-1490016267,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489694968-1489694968,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1485796431-1485796431,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1485185219-1485185219,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487962154-1487962154,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1483548480-1483548480,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1481060458-1481060458,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489691548-1489691548,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1483460256-1483460256,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1483130578-1483130578,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1483978666-1483978666,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1486074737-1486074737,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1485971780-1485971780,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487285146-1487285146,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1483474721-1483474721,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489686101-1489686101,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489770502-1489770502,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487777586-1487777586,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487270026-1487270026,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1486058499-1486058499,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1486582925-1486582925,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489165594-1489165594,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487172066-1487172066,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1486067208-1486067208,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1488492349-1488492349,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1490026442-1490026442,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487865495-1487865495,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1487372146-1487372146,Display,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1489177939-1489177939,Organic Search,0.020833,0.72875,0,0
7445235885559107095,7445235885559107095-1490034267-1490034267,7445235885559107095-1490022746-1490022746,Organic Search,0.020833,0.72875,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1476801390-1476801390,Referral,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1476817705-1476817705,Referral,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1475096523-1475096523,Direct,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1476124051-1476124051,Referral,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1475093121-1475093121,Direct,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1476829487-1476829487,Referral,0.100000,6.97,1,69.7
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1475174165-1475174165,Referral,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1476821427-1476821427,Referral,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1476806260-1476806260,Referral,0.100000,6.97,0,0
9471233281786880311,9471233281786880311-1476829487-1476829487,9471233281786880311-1476798102-1476798102,Referral,0.100000,6.97,0,0
1921325710867532207,1921325710867532207-1501523337-1501523337,1921325710867532207-1501283735-1501283735,Referral,0.250000,21.745,0,0
1921325710867532207,1921325710867532207-1501523337-1501523337,1921325710867532207-1498165980-1498165980,Organic Search,0.250000,21.745,0,0
1921325710867532207,1921325710867532207-1501523337-1501523337,1921325710867532207-1498772584-1498772584,Referral,0.250000,21.745,0,0
1921325710867532207,1921325710867532207-1501523337-1501523337,1921325710867532207-1501523337-1501523337,Referral,0.250000,21.745,1,86.98
9792836485846811388,9792836485846811388-1495642849-1495642849,9792836485846811388-1473451111-1473451111,Direct,0.333333,22.99,0,0
9792836485846811388,9792836485846811388-1495642849-1495642849,9792836485846811388-1473451128-1473451128,Referral,0.333333,22.99,0,0
9792836485846811388,9792836485846811388-1495642849-1495642849,9792836485846811388-1495642849-1495642849,Referral,0.333333,22.99,1,68.97
1762309596636885789,1762309596636885789-1497296749-1497296749,1762309596636885789-1497275718-1497275718,Direct,0.333333,219.84,0,0
1762309596636885789,1762309596636885789-1497296749-1497296749,1762309596636885789-1497295458-1497295458,Direct,0.333333,219.84,0,0
1762309596636885789,1762309596636885789-1497296749-1497296749,1762309596636885789-1497296749-1497296749,Referral,0.333333,219.84,1,659.52
9990183617359422098,9990183617359422098-1493324505-1493324505,9990183617359422098-1492110452-1492110452,Organic Search,0.166667,22.186666667,0,0
9990183617359422098,9990183617359422098-1493324505-1493324505,9990183617359422098-1492177794-1492177794,(Other),0.166667,22.186666667,0,0
9990183617359422098,9990183617359422098-1493324505-1493324505,9990183617359422098-1493216315-1493216315,Organic Search,0.166667,22.186666667,0,0
9990183617359422098,9990183617359422098-1493324505-1493324505,9990183617359422098-1491324415-1491324415,Organic Search,0.166667,22.186666667,0,0
9990183617359422098,9990183617359422098-1493324505-1493324505,9990183617359422098-1490897700-1490897700,Organic Search,0.166667,22.186666667,0,0
9990183617359422098,9990183617359422098-1493324505-1493324505,9990183617359422098-1493324505-1493324505,Organic Search,0.166667,22.186666667,1,133.12
5492367789301420845,5492367789301420845-1478195844-1478195844,5492367789301420845-1478195844-1478195844,Referral,0.500000,33.995,1,67.99
5492367789301420845,5492367789301420845-1478195844-1478195844,5492367789301420845-1478195129-1478195129,Organic Search,0.500000,33.995,0,0
1691262461712944619,1691262461712944619-1473697400-1473697400,1691262461712944619-1471972969-1471972969,Organic Search,0.250000,18.6925,0,0
1691262461712944619,1691262461712944619-1473697400-1473697400,1691262461712944619-1472590747-1472590747,Referral,0.250000,18.6925,0,0
1691262461712944619,1691262461712944619-1473697400-1473697400,1691262461712944619-1473697400-1473697400,Referral,0.250000,18.6925,1,74.77
1691262461712944619,1691262461712944619-1473697400-1473697400,1691262461712944619-1471966454-1471966454,Organic Search,0.250000,18.6925,0,0
4352760646905266733,4352760646905266733-1499385809-1499385809,4352760646905266733-1499385809-1499385809,Referral,1.000000,190.77,2,381.54
4352760646905266733,4352760646905266733-1499385809-1499385809,4352760646905266733-1497307701-1497307701,Direct,1.000000,190.77,0,0
4788403189075258589,4788403189075258589-1487641811-1487641811,4788403189075258589-1487641811-1487641811,Referral,0.333333,22.183333333,1,66.55
4788403189075258589,4788403189075258589-1487641811-1487641811,4788403189075258589-1480182207-1480182207,Paid Search,0.333333,22.183333333,0,0
4788403189075258589,4788403189075258589-1487641811-1487641811,4788403189075258589-1481078835-1481078835,Referral,0.333333,22.183333333,0,0
6815234192194618942,6815234192194618942-1477497327-1477497327,6815234192194618942-1475008146-1475008146,Referral,0.333333,20.3,0,0
6815234192194618942,6815234192194618942-1477497327-1477497327,6815234192194618942-1477497327-1477497327,Direct,0.333333,20.3,1,60.9
6815234192194618942,6815234192194618942-1477497327-1477497327,6815234192194618942-1477491730-1477491730,Direct,0.333333,20.3,0,0
1642230725550397951,1642230725550397951-1480365031-1480365031,1642230725550397951-1478307690-1478307690,Organic Search,0.333333,25.663333333,0,0
1642230725550397951,1642230725550397951-1480365031-1480365031,1642230725550397951-1478307782-1478307782,Referral,0.333333,25.663333333,0,0
1642230725550397951,1642230725550397951-1480365031-1480365031,1642230725550397951-1480365031-1480365031,Referral,0.333333,25.663333333,1,76.99
1035287577797151816,1035287577797151816-1497454922-1497454922,1035287577797151816-1496681555-1496681555,Direct,0.500000,21.19,0,0
1035287577797151816,1035287577797151816-1497454922-1497454922,1035287577797151816-1497454922-1497454922,Referral,0.500000,21.19,1,42.38
4298610228737693968,4298610228737693968-1481836197-1481836197,4298610228737693968-1478815352-1478815352,Direct,0.142857,63.687142857,0,0
4298610228737693968,4298610228737693968-1481836197-1481836197,4298610228737693968-1481562773-1481562773,Referral,0.142857,63.687142857,0,0
4298610228737693968,4298610228737693968-1481836197-1481836197,4298610228737693968-1481309896-1481309896,Referral,0.142857,63.687142857,0,0
4298610228737693968,4298610228737693968-1481836197-1481836197,4298610228737693968-1481816778-1481816778,Referral,0.142857,63.687142857,0,0
4298610228737693968,4298610228737693968-1481836197-1481836197,4298610228737693968-1481747808-1481747808,Referral,0.142857,63.687142857,0,0
4298610228737693968,4298610228737693968-1481836197-1481836197,4298610228737693968-1481745472-1481745472,Referral,0.142857,63.687142857,0,0
4298610228737693968,4298610228737693968-1481836197-1481836197,4298610228737693968-1481836197-1481836197,Referral,0.142857,63.687142857,1,445.81
5492367789301420845,5492367789301420845-1492814441-1492814441,5492367789301420845-1492808838-1492808838,Organic Search,0.333333,27.663333333,0,0
5492367789301420845,5492367789301420845-1492814441-1492814441,5492367789301420845-1478195844-1478195844,Referral,0.333333,27.663333333,0,0
5492367789301420845,5492367789301420845-1492814441-1492814441,5492367789301420845-1492814441-1492814441,Referral,0.333333,27.663333333,1,82.99
1295521698300236570,1295521698300236570-1477507391-1477507391,1295521698300236570-1477507391-1477507391,Direct,0.333333,50.96,1,152.88
1295521698300236570,1295521698300236570-1477507391-1477507391,1295521698300236570-1476308954-1476308954,Referral,0.333333,50.96,0,0
1295521698300236570,1295521698300236570-1477507391-1477507391,1295521698300236570-1477068078-1477068078,Referral,0.333333,50.96,0,0
1631417180035527260,1631417180035527260-1482271213-1482271213,1631417180035527260-1482271213-1482271213,Referral,0.500000,22.985,1,45.97
1631417180035527260,1631417180035527260-1482271213-1482271213,1631417180035527260-1482269993-1482269993,Direct,0.500000,22.985,0,0
6566774307338072036,6566774307338072036-1475531049-1475531049,6566774307338072036-1475531049-1475531049,Referral,0.250000,45.8625,1,183.45
6566774307338072036,6566774307338072036-1475531049-1475531049,6566774307338072036-1475210004-1475210004,Referral,0.250000,45.8625,0,0
